Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000110871,COQ5,0.08442136826470115,0.48006187598555883,0.8911346763422554,0.056298207741979744,-0.48006187598555883,0.8911346763422554
ENSG00000022840,RNF10,0.2986166845091209,-0.0876886296053696,1,0.31433165989272027,0.0876886296053696,1
ENSG00000167272,POP5,0.16255894536406854,-0.005737307630391708,1,0.15951158860227596,0.005737307630391708,1
ENSG00000110917,MLEC,0.5253795830842081,0.12776974543923658,1,0.47853476580682786,-0.12776974543923658,1
ENSG00000256364,AC069234.2,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000277423,AC069234.5,0.00027320831153624964,-4.095622811147586,0.3573404941020965,0.004691517311831646,4.095622811147586,0.3573404941020965
ENSG00000175970,UNC119B,0.0379759553035387,0.03366020579737938,1,0.03284062118282152,-0.03366020579737938,1
ENSG00000122971,ACADS,0.05600770386493118,-0.21647720602197262,1,0.060989725053811394,0.21647720602197262,1
ENSG00000157837,SPPL3,0.13551132252197984,0.46916180763593873,0.8854549424931506,0.09383034623663292,-0.46916180763593873,0.8854549424931506
ENSG00000157895,C12orf43,0.10327274176070236,0.38296838577316583,1,0.07506427698930633,-0.38296838577316583,1
ENSG00000135114,OASL,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000089041,P2RX7,0.026501206219016218,-1.0658754677535347,0.3456035403875742,0.0516066904301481,1.0658754677535347,0.3456035403875742
ENSG00000286248,AC069209.2,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000274029,AC069209.1,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000135124,P2RX4,0.07677153554168616,-0.9560714587487933,0.22303204267264354,0.145437036666781,0.9560714587487933,0.22303204267264354
ENSG00000110931,CAMKK2,0.06912170281867117,-0.2768631258177332,0.9546066669634357,0.07975579430113798,0.2768631258177332,0.9546066669630014
ENSG00000089053,ANAPC5,0.29397214321300463,-0.5774091282810165,0.3742735398603279,0.43631111000034306,0.5774091282810165,0.3742735398603279
ENSG00000170633,RNF34,0.09944782539919488,1.2462048411774802,0.28658786285766347,0.037532138494653165,-1.2462048411774802,0.28658786285766347
ENSG00000089094,KDM2B,0.04043483010736495,-1.2687717134641852,0.11178651769467508,0.09383034623663292,1.2687717134641852,0.11178651769467508
ENSG00000276045,ORAI1,0.08360174333009239,1.3591171121649888,0.24651818556313063,0.028149103870989872,-1.3591171121649888,0.24651818556313063
ENSG00000139714,MORN3,0.006556999476869991,-0.4517666213728626,1,0.004691517311831646,0.4517666213728626,1
ENSG00000188735,TMEM120B,0.059559411914902424,-0.568763264989999,0.6094041697951422,0.08444731161296962,0.568763264989999,0.6094041697951422
ENSG00000139725,RHOF,0.08824628462620863,0.24422719173703777,1,0.07037275967747468,-0.24422719173703777,1
ENSG00000212694,LINC01089,0.027594039465161216,-0.7451255640634535,0.6278111554196307,0.04222365580648481,0.7451255640634535,0.6278111554196307
ENSG00000274292,AC084018.2,0.0013660415576812483,-1.51066031042643,1,0,1.51066031042643,1
ENSG00000139718,SETD1B,0.0363367054343212,-0.614496121410971,0.6480498164355318,0.0516066904301481,0.614496121410971,0.6480498164355318
ENSG00000158104,HPD,0.005737374542261243,0.36380880748971034,1,0,-0.36380880748971034,1
ENSG00000110801,PSMD9,0.7731795216475865,0.6435527681949611,0.60324376476105,0.4926093177423228,-0.6435527681949611,0.60324376476105
ENSG00000158023,WDR66,0.013933623888348732,-2.3951830930064943,0.019350702687743436,0.07037275967747468,2.3951830930064943,0.019350702687743436
ENSG00000255856,AC069503.1,0.0013660415576812483,-2.51066031042643,0.5524367169689658,0.004691517311831646,2.51066031042643,0.5524367169687145
ENSG00000110987,BCL7A,0.02212987323443622,-0.5454257285871069,0.9110475231114772,0.028149103870989872,0.5454257285871069,0.9110475231114772
ENSG00000256546,AC156455.1,0.013113998953739983,-0.4809129670323786,0.9761551263943655,0.014074551935494936,0.4809129670323786,0.9761551263943655
ENSG00000175727,MLXIP,0.7330178998517578,-0.5192350461644404,0.40731654595214245,1.0508998778502887,0.5192350461644404,0.40731654595214245
ENSG00000158113,LRRC43,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000176383,B3GNT4,0.004371332984579994,-0.008159969897247876,1,0,0.008159969897247876,1
ENSG00000284934,AC048338.2,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000184047,DIABLO,0.0027320831153624966,-1.6361911925102897,0.7120947774009774,0.004691517311831646,1.6361911925102897,0.7120947774009774
ENSG00000139719,VPS33A,0.06939491113020742,-0.5607009929260265,0.5725777377619575,0.09852186354846455,0.5607009929260265,0.5725777377619575
ENSG00000130779,CLIP1,0.3614545961624583,-1.3687915941150939,0.00596460298722765,0.9336119450544975,1.3687915941150939,0.00596460298722765
ENSG00000033030,ZCCHC8,0.0374295386804662,-0.8939889499779361,0.37169221764198973,0.06568124236564304,0.8939889499779361,0.3716922176419521
ENSG00000275265,AC127002.2,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000111011,RSRC2,0.2956113930822221,-0.49053871450565745,0.4742357739981785,0.4128535234411848,0.49053871450565745,0.4742357739981785
ENSG00000184445,KNTC1,0.006010582853797492,-1.8939889499779365,0.2683750920258752,0.018766069247326583,1.8939889499779365,0.2683750920258752
ENSG00000274191,AC026333.4,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000139726,DENR,0.3158288081359046,0.1736597423513846,1,0.27679952139806707,-0.1736597423513846,1
ENSG00000130787,HIP1R,0.027320831153624964,-0.43741132839579233,0.9015370031104498,0.03284062118282152,0.43741132839579233,0.9015370031104498
ENSG00000139722,VPS37B,0.06174507840719242,0.730925676143328,0.704723754687466,0.03284062118282152,-0.730925676143328,0.704723754687466
ENSG00000256152,AC027290.1,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000150967,ABCB9,0.005737374542261243,-2.2211536932314457,0.2440500184085805,0.02345758655915823,2.2211536932314457,0.2440500184085805
ENSG00000111325,OGFOD2,0.04507937140348119,-0.3055458805218185,0.9873214604438073,0.0516066904301481,0.3055458805218185,0.9873214604438073
ENSG00000182196,ARL6IP4,2.5135164661334968,1.2202030994245314,0.15339849099387073,1.0790489817212785,-1.2202030994245314,0.15339849099387073
ENSG00000090975,PITPNM2,0.024315539726726218,-1.1887322155390683,0.25777637033453826,0.0516066904301481,1.1887322155390683,0.25777637033453826
ENSG00000051825,MPHOSPH9,0.0374295386804662,-0.8939889499779361,0.3835084084754028,0.06568124236564304,0.8939889499779361,0.3835084084754028
ENSG00000130921,C12orf65,0.09507649241461488,-0.23350208565909059,0.960257484063255,0.10790489817212785,0.23350208565909059,0.960257484063255
ENSG00000111328,CDK2AP1,0.6327504495179542,1.381979799576143,0.11232762966039431,0.23926738290341393,-1.381979799576143,0.11232762966039431
ENSG00000269980,AC068768.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000139697,SBNO1,0.17895144405624352,-1.3819269963042278,0.009758626575243765,0.4644602138713329,1.3819269963042278,0.009758626575243765
ENSG00000256092,SBNO1-AS1,0.02349591479211747,0.34732068470114097,1,0.014074551935494936,-0.34732068470114097,1
ENSG00000183955,KMT5A,0.09862820046458612,-0.5026675196729,0.5902536241898696,0.1360540020431177,0.5026675196729,0.5902536241898696
ENSG00000150977,RILPL2,0.2691101868632059,0.640367659601375,0.6505358026731354,0.16889462322593923,-0.640367659601375,0.6505358026731354
ENSG00000184209,SNRNP35,0.08114286852626615,-0.7344352858129977,0.36810960440486407,0.1313624847312861,0.7344352858129977,0.36810960440486407
ENSG00000188026,RILPL1,0.027867247776697465,-1.5790472854066806,0.06424085646884573,0.07975579430113798,1.5790472854066806,0.06424085646884573
ENSG00000247373,TMED2-DT,0.005190957919188744,-1.7736947162602243,0.39440021248601015,0.014074551935494936,1.7736947162602243,0.39440021248601015
ENSG00000086598,TMED2,1.4400810101075718,0.33187390485789425,1,1.1447302240869215,-0.33187390485789425,1
ENSG00000111364,DDX55,0.03551708049971246,-1.232124811052449,0.18111831403166972,0.07975579430113798,1.232124811052449,0.18111831403166972
ENSG00000111361,EIF2B1,0.09480328410307863,-0.6068756256857339,0.4814081285317386,0.14074551935494936,0.6068756256857339,0.4814081285317386
ENSG00000111358,GTF2H3,0.07895720203397615,0.27693135680974335,1,0.060989725053811394,-0.27693135680974335,1
ENSG00000168778,TCTN2,0.010381915838377487,-0.39518309300649435,1,0.009383034623663291,0.39518309300649435,1
ENSG00000185344,ATP6V0A2,0.03469745556510371,-1.183085652397926,0.20200584590140136,0.07506427698930633,1.183085652397926,0.20200584590140136
ENSG00000197653,DNAH10,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000119242,CCDC92,0.1688427365294023,0.42328528590320946,0.9328865005850018,0.12197945010762279,-0.42328528590320946,0.9328865005850018
ENSG00000250091,DNAH10OS,0.0035517080499712457,-1.8732303898111384,0.5238538516308128,0.009383034623663291,1.8732303898111384,0.5238538516308128
ENSG00000270130,AC068790.7,0.0008196249346087489,-3.095622811147586,0.5127500930728086,0.004691517311831646,3.095622811147586,0.5127500930728086
ENSG00000269997,AC068790.3,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000269938,AC068790.2,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000179195,ZNF664,0.07841078541090366,0.07430219029472518,1,0.07037275967747468,-0.07430219029472518,1
ENSG00000275389,AC068790.9,0.004917749607652494,-0.8476952977040018,1,0.004691517311831646,0.8476952977040018,1
ENSG00000196498,NCOR2,0.16310536198714104,-0.7045111511142237,0.31698246907806393,0.2627249694625722,0.7045111511142237,0.31698246907806393
ENSG00000214650,AC073592.1,0.00027320831153624964,-4.095622811147586,0.3507454512576649,0.004691517311831646,4.095622811147586,0.3507454512576649
ENSG00000073060,SCARB1,0.10217990851455737,-0.49907233615121926,0.6051987007544922,0.14074551935494936,0.49907233615121926,0.6051987007544922
ENSG00000287242,AC073593.2,0,-5.095622811147586,0.2440500184085805,0.004691517311831646,5.095622811147586,0.2440500184085805
ENSG00000150991,UBC,2.8826208950189702,-1.4290986286663867,0.0025486372077288748,7.792610254952363,1.4290986286663867,0.002548637207729151
ENSG00000150990,DHX37,0.01775854024985623,-1.6361911925102897,0.08592965352724959,0.0516066904301481,1.6361911925102897,0.08592965352724959
ENSG00000184992,BRI3BP,0.03442424725356746,-0.42886621926278323,0.9138507993538284,0.04222365580648481,0.42886621926278323,0.9138507993538284
ENSG00000280634,THRIL,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000081760,AACS,0.05846657866875742,-1.1023174637215947,0.14471173629559714,0.12197945010762279,1.1023174637215947,0.14471173629559714
ENSG00000139364,TMEM132B,0.005190957919188744,-1.3586572169813804,0.6576330649676426,0.009383034623663291,1.3586572169813804,0.6576330649676426
ENSG00000249267,LINC00939,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000275212,LINC02826,0.0035517080499712457,-1.8732303898111384,0.5127500930728086,0.009383034623663291,1.8732303898111384,0.5127500930728086
ENSG00000256001,AC079949.1,0.003824916361507495,-1.1887322155390683,0.8687590207816251,0.004691517311831646,1.1887322155390683,0.8687590207816251
ENSG00000286791,AC079949.5,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000278266,AC079949.2,0.0013660415576812483,-1.51066031042643,1,0,1.51066031042643,1
ENSG00000287339,AC079949.6,0.0016392498692174978,-1.2882678890899824,1,0,1.2882678890899824,1
ENSG00000256292,LINC02376,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000139370,SLC15A4,0.033331414007422455,-1.2405711470586862,0.16406041731582377,0.07506427698930633,1.2405711470586862,0.16406041731582377
ENSG00000111432,FZD10,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000125207,PIWIL1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000111450,STX2,0.1264954482412836,0.007470681816517111,1,0.12197945010762279,-0.007470681816517111,1
ENSG00000132341,RAN,1.7933393569239426,0.27661745449325525,1,1.4825194705388,-0.27661745449325525,1
ENSG00000111452,ADGRD1,0.11802599058365985,-0.9812557861955864,0.13456218903069034,0.22988434827975063,0.9812557861955864,0.13456218903069034
ENSG00000256204,AC073862.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000061936,SFSWAP,0.09616932566075988,-0.538989033484925,0.5568334334099331,0.1360540020431177,0.538989033484925,0.5568334334099331
ENSG00000198598,MMP17,0.03305820569588621,-0.9722403956423045,0.3259325898183275,0.060989725053811394,0.9722403956423045,0.3259325898183275
ENSG00000256955,AC131009.2,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000177169,ULK1,0.04043483010736495,-1.576894008826517,0.05047520585496927,0.11728793279579114,1.576894008826517,0.05047520585496927
ENSG00000177192,PUS1,0.06010582853797492,-0.11507517381375942,1,0.060989725053811394,0.11507517381375942,1
ENSG00000273568,AC131009.3,0.010108707526841237,0.15230470229599824,1,0.004691517311831646,-0.15230470229599824,1
ENSG00000183495,EP400,0.08769986800313614,-0.9741592986619194,0.15902299102807374,0.16889462322593923,0.9741592986619194,0.15902299102807374
ENSG00000185163,DDX51,0.025408372972871216,-1.0004655781072467,0.42665764854099064,0.04691517311831646,1.0004655781072467,0.42665764854099064
ENSG00000184967,NOC4L,0.06256470334180117,-0.8939889499779361,0.2642269728945244,0.11259641548395949,0.8939889499779361,0.2642269728945244
ENSG00000256576,LINC02361,0.004917749607652494,-1.4326577984251578,0.6482728224606475,0.009383034623663291,1.4326577984251578,0.6482728224606475
ENSG00000182870,GALNT9,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000112787,FBRSL1,0.022676289857508723,-0.7033053883688263,0.7101012767352377,0.03284062118282152,0.7033053883688263,0.7101012767352377
ENSG00000204583,LRCOL1,0.005190957919188744,0.22630528373977565,1,0,-0.22630528373977565,1
ENSG00000177084,POLE,0.010381915838377487,-1.617575514342942,0.28818548533759686,0.028149103870989872,1.617575514342942,0.28818548533759686
ENSG00000176894,PXMP2,0.20108131729067974,1.0375805751687226,0.32830243336678516,0.09383034623663292,-1.0375805751687226,0.32830243336678516
ENSG00000247077,PGAM5,0.02349591479211747,0.7623581839799849,0.782819756387675,0.009383034623663291,-0.7623581839799849,0.782819756387675
ENSG00000176915,ANKLE2,0.14179511368731357,-0.9061450122838741,0.16485025926679814,0.2627249694625722,0.9061450122838741,0.16485025926679814
ENSG00000090615,GOLGA3,0.1426147386219223,-0.7373810168721411,0.2860396493406197,0.23457586559158228,0.7373810168721411,0.2860396493406197
ENSG00000072609,CHFR,0.057100537111076176,-1.6667795123437128,0.007378204379634295,0.17827765784960253,1.6667795123437128,0.007378204379634295
ENSG00000236617,AC127070.1,0.0016392498692174978,-1.2882678890899824,1,0,1.2882678890899824,1
ENSG00000250790,AC127070.2,0.0016392498692174978,-1.2882678890899824,1,0,1.2882678890899824,1
ENSG00000196458,ZNF605,0.04726503789577119,-1.4075668174623273,0.0601518134433667,0.12197945010762279,1.4075668174623273,0.0601518134433667
ENSG00000198393,ZNF26,0.029779705957451212,-1.6361911925102892,0.08372077754747215,0.08913882892480127,1.6361911925102892,0.08372077754747215
ENSG00000198040,ZNF84,0.0396152051727562,-0.6062379704086611,0.680655995763653,0.056298207741979744,0.6062379704086611,0.680655995763653
ENSG00000196387,ZNF140,0.02212987323443622,-0.5454257285871069,0.921685977300445,0.028149103870989872,0.5454257285871069,0.921685977300445
ENSG00000214029,ZNF891,0.014206832199884983,-1.3677023565843873,0.2643976748653537,0.03284062118282152,1.3677023565843873,0.2643976748653537
ENSG00000256223,ZNF10,0.010655124149913736,-1.7736947162602243,0.17814483668603412,0.03284062118282152,1.7736947162602243,0.17814483668603412
ENSG00000090612,ZNF268,0.039341996861219954,-0.5006762218538086,0.7671696631092905,0.0516066904301481,0.5006762218538086,0.7671696631092905
ENSG00000132958,TPTE2,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000196199,MPHOSPH8,0.30052914268987463,-1.3660634889301426,0.008085970891820183,0.7741003564522215,1.3660634889301426,0.008085970891820183
ENSG00000226352,PSPC1-AS2,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000121390,PSPC1,0.09289082592232488,-1.039546886741498,0.13279430900303646,0.18766069247326583,1.039546886741498,0.13279430900303646
ENSG00000132950,ZMYM5,0.06611641139177242,-0.6302419261791035,0.5101005853834335,0.09852186354846455,0.6302419261791035,0.5101005853834335
ENSG00000275964,AL355001.2,0.025681581284407468,0.8892702964622048,0.8447320742159541,0.009383034623663291,-0.8892702964622048,0.8447320742159541
ENSG00000121741,ZMYM2,0.08660703475699114,-1.8271339752216849,0.0016514937608138917,0.30494862526905697,1.8271339752216849,0.0016514937608138917
ENSG00000121743,GJA3,0.002185666492289997,-1.925697809705274,0.6746676828397487,0.004691517311831646,1.925697809705274,0.6746676828397487
ENSG00000165475,CRYL1,0.05600770386493118,-0.10956200210546019,1,0.056298207741979744,0.10956200210546019,1
ENSG00000032742,IFT88,0.04207407997658245,-1.4044609065945055,0.10419952214174116,0.10790489817212785,1.4044609065945055,0.10419952214174116
ENSG00000278291,AL161772.1,0.00846945765762374,0.904377188852413,0.8110514227660507,0,-0.904377188852413,0.8110514227660507
ENSG00000172458,IL17D,0.007376624411478741,-1.8732303898111384,0.23039476344538878,0.02345758655915823,1.8732303898111384,0.23039476344538878
ENSG00000150456,EEF1AKMT1,0.06502357814562741,-0.10164659877535653,1,0.06568124236564304,0.10164659877535653,1
ENSG00000275485,AL512652.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000132953,XPO4,0.03059933089205996,-0.9758835668734909,0.3505740912294694,0.056298207741979744,0.9758835668734909,0.3505740912294694
ENSG00000150457,LATS2,0.17020877808708354,-0.1677725969034225,0.9810734645470136,0.18766069247326583,0.1677725969034225,0.9810734645470136
ENSG00000233851,LATS2-AS1,0.00846945765762374,-2.265547812589899,0.11010304589772421,0.037532138494653165,2.265547812589899,0.11010304589772421
ENSG00000150459,SAP18,1.2108592367286584,0.6261274132389176,0.6165291688062661,0.7834833910758848,-0.6261274132389176,0.6165291688062661
ENSG00000165480,SKA3,0.007103416099942491,0.6592646910158813,1,0,-0.6592646910158813,1
ENSG00000173141,MRPL57,0.9004945948234788,1.1483718646740722,0.20455518074923845,0.4034704888175215,-1.1483718646740722,0.20455518074923845
ENSG00000233405,LINC01046,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000224429,LINC00539,0.005190957919188744,-3.2331263348975217,0.02715287535422773,0.04691517311831646,3.2331263348975217,0.02715287535422773
ENSG00000180776,ZDHHC20,0.05737374542261243,-0.8339552410776987,0.3468699007995905,0.09852186354846455,0.8339552410776987,0.3468699007995905
ENSG00000165487,MICU2,0.09343724254539738,-1.0658754677535351,0.10679611854877688,0.19235220978509746,1.0658754677535351,0.10679611854877688
ENSG00000102678,FGF9,0.026501206219016218,-1.4809129670323786,0.08381418488601698,0.07037275967747468,1.4809129670323786,0.08381418488601698
ENSG00000276476,AL136962.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000102683,SGCG,0.003005291426898746,-2.51066031042643,0.3224946122370271,0.014074551935494936,2.51066031042643,0.3224946122370271
ENSG00000151835,SACS,0.06994132775327991,-1.3754004808159572,0.030322819751896542,0.17827765784960253,1.3754004808159572,0.030322819751896542
ENSG00000229558,SACS-AS1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000232977,LINC00327,0.004644541296116244,-0.9256978097052748,1,0.004691517311831646,0.9256978097052748,1
ENSG00000127863,TNFRSF19,0.04917749607652494,-0.5957769240643813,0.626889147710994,0.07037275967747468,0.5957769240643813,0.6268891477112791
ENSG00000027001,MIPEP,0.04753824620730744,-1.3448514174563502,0.08193631716381877,0.11728793279579114,1.3448514174563502,0.08193631716381877
ENSG00000205861,PCOTH,0.051089954257278684,0.2890410390877385,1,0.037532138494653165,-0.2890410390877385,1
ENSG00000205863,C1QTNF9B,0.004644541296116244,0.07430219029472518,1,0,-0.07430219029472518,1
ENSG00000287530,AL445985.2,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000182957,SPATA13,0.10245311682609362,-0.7889614729135355,0.29005995380583605,0.17358614053777088,0.7889614729135355,0.29005995380583605
ENSG00000228741,AL445985.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000102699,PARP4,0.06229149503026492,-1.6826837777527408,0.004529277977662077,0.1970437270969291,1.6826837777527408,0.004529277977662077
ENSG00000151849,CENPJ,0.010108707526841237,-1.6550502197616055,0.2622156785877408,0.028149103870989872,1.6550502197616055,0.2622156785877408
ENSG00000151846,PABPC3,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000139505,MTMR6,0.07677153554168616,-0.8140524538763656,0.3231792884957617,0.1313624847312861,0.8140524538763656,0.3231792884957617
ENSG00000139496,NUP58,0.07458586904939615,-1.2455182416306458,0.06188812215106638,0.17358614053777088,1.2455182416306458,0.06188812215106638
ENSG00000127870,RNF6,0.08660703475699114,-0.36770235658438777,0.7609048761339982,0.10790489817212785,0.36770235658438777,0.7609048761339982
ENSG00000277368,AL138966.2,0.002185666492289997,-0.9256978097052739,1,0,0.9256978097052739,1
ENSG00000132964,CDK8,0.05901299529182993,-0.03451129684419918,1,0.056298207741979744,0.03451129684419918,1
ENSG00000132970,WASF3,0.04671862127269869,0.33064194355451093,1,0.03284062118282152,-0.33064194355451093,1
ENSG00000152484,USP12,0.10163349189148486,-0.4594815865008677,0.6361867149920565,0.1360540020431177,0.4594815865008677,0.6361867149920565
ENSG00000230641,USP12-AS2,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000275294,LINC02340,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000122026,RPL21,29.28082758058602,1.4173839539209405,0.0506591508177116,11.00629961355704,-1.4173839539209405,0.0506591508177116
ENSG00000122035,RASL11A,0.07403945242632366,0.5324084114654553,0.8424139461655664,0.04691517311831646,-0.5324084114654553,0.8424139461655664
ENSG00000122034,GTF3A,0.8037788525396464,1.4967116782299217,0.07526795480110061,0.2814910387098987,-1.4967116782299217,0.07526795480110061
ENSG00000122033,MTIF3,0.37648105329695203,0.6058634758031942,0.6699119497037828,0.24395890021524558,-0.6058634758031942,0.6699119497037828
ENSG00000139517,LNX2,0.012294374019131235,-0.15702335581173,1,0.009383034623663291,0.15702335581173,1
ENSG00000186184,POLR1D,1.0507591661684161,1.585076612653147,0.05362923516919884,0.34717228107554177,-1.585076612653147,0.05362923516919884
ENSG00000165556,CDX2,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000261485,PAN3-AS1,0.002185666492289997,-1.925697809705274,0.7441772811929714,0.004691517311831646,1.925697809705274,0.7441772811929714
ENSG00000152520,PAN3,0.03551708049971246,-1.232124811052449,0.203053122538464,0.07975579430113798,1.232124811052449,0.203053122538464
ENSG00000102755,FLT1,0.026774414530552466,-1.5537290323183166,0.08128164991986664,0.07506427698930633,1.5537290323183166,0.08128164991986664
ENSG00000132963,POMP,3.486684471825618,0.39939880642942116,0.9100341249942173,2.6507072811848795,-0.39939880642942116,0.9100341249942173
ENSG00000139508,SLC46A3,0.01529966544602998,-0.8476952977040009,0.653070972531448,0.02345758655915823,0.8476952977040009,0.653070972531448
ENSG00000139514,SLC7A1,0.06283791165333742,-1.4137987711738416,0.03481033171882965,0.16420310591410758,1.4137987711738416,0.03481033171882965
ENSG00000122042,UBL3,0.08688024306852739,0.3148992070087644,1,0.06568124236564304,-0.3148992070087644,1
ENSG00000102781,KATNAL1,0.05409524568417743,-0.4589981906039382,0.7545797778261261,0.07037275967747468,0.4589981906039382,0.7545797778261261
ENSG00000236444,UBE2L5,0.0010928332461449986,-1.7736947162602243,1,0,1.7736947162602243,1
ENSG00000189403,HMGB1,1.8037212727623202,0.3838297538361769,0.9405226659783119,1.3839976069903355,-0.3838297538361769,0.9405226659783119
ENSG00000132952,USPL1,0.019124581807537476,-1.115800693085217,0.3918340634376097,0.037532138494653165,1.115800693085217,0.3918340634376097
ENSG00000132965,ALOX5AP,0.005464166230724993,-0.7033053883688263,1,0.004691517311831646,0.7033053883688263,1
ENSG00000236094,LINC00545,0.0016392498692174978,-1.2882678890899824,1,0,1.2882678890899824,1
ENSG00000102802,MEDAG,0.0008196249346087489,-2.095622811147586,1,0,2.095622811147586,1
ENSG00000175664,TEX26,0.0005464166230724993,-3.51066031042643,0.44314825810611136,0.004691517311831646,3.51066031042643,0.44314825810611136
ENSG00000120694,HSPH1,0.20900435832523098,-0.7042467881026471,0.28731188947095837,0.33778924645187847,0.7042467881026471,0.28731188947095837
ENSG00000187676,B3GLCT,0.019124581807537476,-0.9458756916429047,0.4873220341700544,0.03284062118282152,0.9458756916429047,0.4873220341700544
ENSG00000073910,FRY,0.15764119575641605,-1.728052050704512,0.0004922827106540242,0.5207584216133126,1.728052050704512,0.0004922827106540242
ENSG00000237637,FRY-AS1,0.013933623888348732,-2.9187450490635074,0.0012911065850428928,0.1032133808602962,2.9187450490635074,0.0012911065850428928
ENSG00000139618,BRCA2,0.013933623888348732,-1.3951830930064943,0.3071993900697046,0.03284062118282152,1.3951830930064943,0.3071993900697046
ENSG00000139597,N4BP2L1,0.014753248822957482,-0.8992255983440831,0.691824132475927,0.02345758655915823,0.8992255983440831,0.691824132475927
ENSG00000244754,N4BP2L2,0.6595248640485066,-2.067268703053401,0.0000011281308382207657,2.7726867312925023,2.067268703053401,0.0000011281308382207657
ENSG00000281026,N4BP2L2-IT2,0.0035517080499712457,-1.8732303898111384,0.5169792217291027,0.009383034623663291,1.8732303898111384,0.5169792217291027
ENSG00000083642,PDS5B,0.06939491113020742,-1.4935867970674894,0.026430229880923757,0.19235220978509746,1.4935867970674894,0.026430229880923757
ENSG00000277151,AL138820.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000133121,STARD13,0.05737374542261243,-1.0749633405814936,0.1734920397154891,0.11728793279579114,1.0749633405814936,0.1734920397154891
ENSG00000236581,STARD13-AS,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000227911,LINC02344,0.0005464166230724993,-2.51066031042643,1,0,2.51066031042643,1
ENSG00000277386,AL138999.1,0.003824916361507495,-1.1887322155390683,0.9405276018054759,0.004691517311831646,1.1887322155390683,0.9405276018054759
ENSG00000230490,AL139383.1,0.007103416099942491,-2.3407353089841187,0.12009000448832167,0.03284062118282152,2.3407353089841187,0.12009000448832167
ENSG00000133119,RFC3,0.009562290903768738,-1.510660310426431,0.38665819187944617,0.02345758655915823,1.510660310426431,0.38665819187944617
ENSG00000276672,AL161891.1,0.0016392498692174978,-2.2882678890899824,0.6036618223498336,0.004691517311831646,2.2882678890899824,0.6036618223498336
ENSG00000172915,NBEA,0.027320831153624964,-2.0223738291169484,0.008509010376870211,0.10790489817212785,2.0223738291169484,0.008509010376870211
ENSG00000287650,AL390071.1,0.00027320831153624964,-3.095622811147586,1,0,3.095622811147586,1
ENSG00000133083,DCLK1,0.0412544550419737,-0.43265779842515784,0.870625224879585,0.0516066904301481,0.43265779842515784,0.870625224879585
