Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000224023,EDRF1-DT,0.016368278546846353,0.18628088289733036,1,0.01679991945435655,0.20637794152502043,1,0,-0.697060600149519,1,0,-1.2181106879653338,0.716863993208342
ENSG00000234134,AL158835.2,0,-2.261178094073891,0.598464481550432,0.0015999923289863381,2.6538369184962427,0.49592760860362994,0,3.6487142366922107,1,0,3.1276641488763977,1
ENSG00000107938,EDRF1,0.031477458743935295,-0.6571067704050293,0.2903816355933004,0.03679982356668578,-0.07697644868836928,1,0.07047279065480078,1.0738054006349782,1,0.14854752043975336,2.160831012811596,0.00828825266288159
ENSG00000154485,MMP21,0.0008393988998382744,0.9087469073684211,0.914872641827305,0,-0.5160880829460694,1,0,3.6487142366922107,1,0,3.1276641488763977,1
ENSG00000188690,UROS,0.7416089280071155,0.013654883078170754,1,0.7919962028482374,0.15048048071852876,0.908393344334474,0.41276920240669024,-0.8365081124051363,1,0.45271625276877214,-0.7157013089469073,0.7681374181437545
ENSG00000107949,BCCIP,0.08184139273423176,-1.138321346288357,0.0001395098780302772,0.17999913701096304,0.9821627845817553,0.003108379818771427,0.16108066435383034,0.5105679439225601,1,0.1980633605863378,0.7991181752245269,0.36691367249538037
ENSG00000089876,DHX32,0.05791852408884094,-0.5572745206292269,0.32674733676231527,0.07999961644931691,0.35204646917995586,0.7169850447717566,0.12081049826537275,0.9454317687822935,1,0.10610537174268098,0.7410830956467813,0.5081113838406598
ENSG00000203780,FANK1,0.019306174696280314,0.2934107576037466,0.914872641827305,0.015199927125370213,-0.2816228293090477,0.9347768063482661,0.020135083044228792,0.7311763968841838,1,0.01414738289902413,0.21012630906836982,1
ENSG00000148848,ADAM12,0.1418584140726684,0.06358995259843336,1,0.1031995052196188,-0.595258296379678,0.2603632762446301,0.23155345500863111,0.8018309504479699,1,0.35368457247560325,1.4454727772543559,0.04418546010260151
ENSG00000154493,C10orf90,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000287326,AL589787.1,0.0016787977996765488,0.06075000081347248,1,0.0015999923289863381,0.33190882360888097,1,0,2.426321815355763,1,0,1.9052717275399482,1
ENSG00000150760,DOCK1,0.10954155642889482,0.10927989474113042,0.9908806555525301,0.08559958960076909,-0.4336259227540973,0.49994202755932277,0.11074295674325836,0.1675875469555952,1,0.23343181783389813,1.2302338825169445,0.09763415554901446
ENSG00000188916,INSYN2A,0.0008393988998382744,-0.676215593352735,0.9783462620212172,0.0015999923289863381,1.0688744177750866,0.962661972908775,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000180745,CLRN3,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000132334,PTPRE,0.005875792298867921,0.6457125015346277,0.8239656839831039,0.003999980822465846,-0.253053677112276,1,0,0.9117486425260051,1,0,0.3906985547101902,1
ENSG00000148773,MKI67,0.0033575955993530976,-4.364271587037995,0.000000000000000000000047739386754874434,0.08959957042323494,4.304090879469118,0.0000000000000000000000004358040240538949,0.010067541522114396,-0.7088377679258722,1,0.01414738289902413,-0.6331481872441778,0.9650583488651934
ENSG00000170430,MGMT,0.9220796914723445,-0.3767562875247261,0.36554610856553343,1.2575939705832617,0.45276143758824644,0.2399217621062569,0.8456734878576092,-0.28582076584656646,1,0.9125061969870564,-0.17714639366971344,1
ENSG00000287466,AL355531.1,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000227374,AL157832.1,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000283141,LINC02666,0.0004196994499191372,-1.261178094073891,0.8239656839831039,0,-0.9311255822249134,0.9792067958392785,0.010067541522114396,4.648714236692211,0.8553170094926511,0.007073691449512065,4.127664148876398,0.34958679696774125
ENSG00000108001,EBF3,0.04490784114134768,0.4639620646955258,0.5943827642438914,0.030399854250740425,-0.5283664127245071,0.5426261721186745,0.040270166088457585,0.3076773188571442,1,0.04244214869707239,0.291162881159277,1
ENSG00000275005,AL354950.1,0,-1.676215593352735,0.8239656839831039,0,0.06887441777508663,1,0,4.233676737413367,1,0.007073691449512065,5.712626649597554,0.19338770204867128
ENSG00000237489,C10orf143,0.013850081847331528,0.08931915301024329,1,0.013599934796383875,0.06887441777508574,1,0.010067541522114396,0.5332370192722751,1,0.007073691449512065,0.012186931456461103,1
ENSG00000108010,GLRX3,0.29756690999266827,-0.8751966280791295,0.001027273030084548,0.5655972882966706,0.8622876997123999,0.002783276382504056,0.29195870414131747,-0.40536243606358147,1,0.551747933061941,0.5185555608235384,0.5263475386976881
ENSG00000176769,TCERG1L,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000230098,TCERG1L-AS1,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000175470,PPP2R2D,0.05875792298867921,-0.07582305206197226,1,0.06399969315945353,0.1513365779670588,0.9633792900564587,0.040270166088457585,-0.2835989557962142,1,0.05658953159609652,0.06877045982282892,1
ENSG00000176171,BNIP3,0.6274506776291101,-0.33144495729555845,0.495315873632364,0.8623958653236362,0.5050128586108711,0.17060140466932164,0.4731744515393766,-0.5400119627583629,1,0.3678319553746274,-0.9153545341676651,0.5772599325160391
ENSG00000277959,AL162274.2,0.002098497249595686,-0.09125309263157888,1,0.0015999923289863381,-0.15351800356136103,1,0,2.0637517359710547,1,0.007073691449512065,2.7126266495975537,0.6121011994651178
ENSG00000151640,DPYSL4,0.008393988998382744,0.5461768279837136,0.8239656839831039,0.0055999731514521835,-0.3905572008622116,0.9481722164539574,0,0.37569574228579494,1,0.007073691449512065,0.9052717275399491,1
ENSG00000165752,STK32C,0.05540032738932611,-0.013250580630304931,1,0.06239970083046719,0.26413070917402015,0.8207108756325379,0.020135083044228792,-0.9228277482666236,1,0.021221074348536196,-1.0220829706282855,0.6413239053945617
ENSG00000148814,LRRC27,0.037353251042803216,0.17178131320221546,0.9763426534013508,0.03439983507320627,-0.056656464308773025,1,0.010067541522114396,-0.8748477193648014,1,0.035368457247560325,0.23149995986093685,1
ENSG00000171813,PWWP2B,0.020565273046037724,-0.07675352293646309,1,0.021599896441315564,0.09486962630803042,1,0.020135083044228792,0.49671114324716115,1,0.021221074348536196,0.40884590142044974,1
ENSG00000226900,AL451069.1,0.0012590983497574118,0.32378440664726504,1,0.0007999961644931691,0.06887441777508663,1,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000068383,INPP5A,0.04952453509045819,0.3359591205933672,0.7848418624899476,0.039999808224658456,-0.24738492702558457,0.9063009627548659,0.010067541522114396,-1.2257548812239296,1,0.04951584014658445,0.3032357134598511,1
ENSG00000171811,CFAP46,0.00461669394911051,0.10139198531081828,1,0.003999980822465846,-0.046602799644849924,1,0,1.0637517359710547,1,0.007073691449512065,1.6251638083472137,0.8705122019875503
ENSG00000171798,KNDC1,0.0012590983497574118,0.32378440664726504,1,0.0007999961644931691,0.06887441777508663,1,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000151651,ADAM8,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000130640,TUBGCP2,0.19138294916312656,-0.4024076625157371,0.38071850977347294,0.2399988493479507,0.2417981628472341,0.7671138626307004,0.19128328892017352,-0.11505141681770992,1,0.4102741040716998,0.9953568567722666,0.16104749290349893
ENSG00000198546,ZNF511,0.2455241782026953,-0.24633032966657709,0.7543003191381196,0.30959851565885643,0.3627255705338721,0.47825036342251803,0.16108066435383034,-0.650403975287065,1,0.219284434934874,-0.23720006116155745,1
ENSG00000130643,CALY,0.008393988998382744,0.394173734538664,0.9087441597172904,0.0063999693159453525,-0.22063219941989853,1,0.010067541522114396,1.375695742285795,1,0,-0.19426394601096586,1
ENSG00000148803,FUOM,0.21488611835859825,-0.43162379247240534,0.3079540406078321,0.2975985731914589,0.44951490927341875,0.302431474303683,0.22148591348651672,-0.09294814417539365,1,0.2688002750814585,0.1730701279312794,0.9962239468714059
ENSG00000127884,ECHS1,0.4205388488189755,-0.8328141755837437,0.0019044561513612132,0.8031961491511418,0.9177328920121894,0.0010052918439268483,0.4933095345836054,-0.1385789110324197,1,0.45271625276877214,-0.27063008656787046,1
ENSG00000148832,PAOX,0.017627376896603764,-0.15684143425915487,1,0.01839991178334289,0.039127074381034355,1,0.010067541522114396,0.08392961790868547,1,0.035368457247560325,1.2314999598609369,0.43678373957249794
ENSG00000148824,MTG1,0.1116400536784905,-0.5284089978951418,0.20861643423395798,0.16159922522762016,0.48154490251001336,0.30916214106416295,0.13087803978748713,0.09266442788629403,1,0.17684228623780163,0.500177031508684,0.6749351488261615
ENSG00000203772,SPRN,0.00461669394911051,1.323784406647266,0.6255589231410519,0.0007999961644931691,-1.631565300366006,0.4502170489252832,0,1.426321815355763,1,0.007073691449512065,2.012186931456461,0.7745923762005041
ENSG00000214279,SCART1,0.0008393988998382744,-1.4131811875189406,0.7115462038121919,0.0031999846579726762,1.8058400119412923,0.47671444981476496,0,2.426321815355763,1,0,1.9052717275399482,1
ENSG00000130649,CYP2E1,0.0025181966995148236,0.5461768279837145,1,0.0007999961644931691,-0.9311255822249134,0.8981793938095829,0,2.0637517359710547,1,0.007073691449512065,2.7126266495975537,0.6121011994651178
ENSG00000278518,AL161645.1,0,-1.676215593352735,0.8239656839831039,0,0.06887441777508663,1,0,4.233676737413367,1,0.007073691449512065,5.712626649597554,0.19338770204867128
ENSG00000230724,LINC01001,0.0008393988998382744,-1.4131811875189406,0.8028648886639748,0.0007999961644931691,-0.5160880829460694,1,0.010067541522114396,3.6487142366922107,0.9827357270102602,0.01414738289902413,3.9756610554313463,0.1940094166481836
ENSG00000177951,BET1L,0.1443766107721832,0.1919945340917244,0.8644856692958631,0.1343993556348524,-0.041998799710109225,1,0.09060787369902956,-0.47781816923672027,1,0.07781060594463271,-0.7303168462511751,0.8349541281821918
ENSG00000254559,AC069287.2,0.0016787977996765488,-0.35428749846537144,1,0.0007999961644931691,-0.7384805042825171,1,0.020135083044228792,4.233676737413367,0.736814387442457,0,1.7126266495975537,1
ENSG00000177963,RIC8A,0.1657812827180592,-0.43917639605188485,0.32314386738171313,0.2095989950972103,0.23434929455201203,0.7671138626307004,0.22148591348651672,0.2875968762308645,1,0.3607582639251153,1.0036754316009437,0.16852123732589436
ENSG00000142082,SIRT3,0.03651385214296494,0.02832852312109413,1,0.03759981973117894,0.0992480668186051,1,0.040270166088457585,0.4575727493402031,1,0.01414738289902413,-0.8213519224047987,0.8938909076844681
ENSG00000185627,PSMD13,0.21068912385940688,-0.9258026777453126,0.000826514005226963,0.38719814361469385,0.7239288141546747,0.0281432314153797,0.37249903631823267,0.42767836932584813,1,0.537600550162917,0.9794131902924547,0.16428521406798713
ENSG00000142102,PGGHG,0.010072786798059294,0.060750000813471594,1,0.0071999654804385214,-0.5160880829460703,0.9264529072515544,0.040270166088457585,2.426321815355763,0.8078468888888249,0.007073691449512065,0.46469913615396763,1
ENSG00000185201,IFITM2,1.685512990875255,-0.23861572976189815,0.7200350537301925,2.1543896709801045,0.3979829526018329,0.33806157615991506,1.5403338528835027,-0.23699534046218973,1,0.8417692824919357,-1.1251063941375123,0.4027828885375965
ENSG00000185885,IFITM1,0.10786275862921826,-0.21188279781711694,0.8239656839831039,0.13279936330586606,0.3336376375256309,0.6368279492432406,0.11074295674325836,0.060416023407798836,1,0.06366322304560858,-0.7303168462511751,0.8514343504810727
ENSG00000251661,AC136475.1,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000142089,IFITM3,7.751009441106627,0.1237374801090052,0.9208793789107225,7.521563938564776,0.0037771332427731785,1,6.443226574153213,-0.2375736355090221,1,3.9966356689743168,-0.9419461286315836,0.5269848251588397
ENSG00000255328,AC136475.5,0,-1.676215593352735,0.8239656839831039,0.0007999961644931691,2.0688744177750866,0.7671138626307004,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000182272,B4GALNT4,0.0012590983497574118,1.323784406647265,0.8028648886639748,0,-0.9311255822249134,0.9416349625503899,0,3.233676737413367,1,0,2.7126266495975537,1
ENSG00000184363,PKP3,0.0016787977996765488,-1.3542874984653714,0.5628163964582696,0.0055999731514521835,1.746946322887724,0.3474961601693154,0,1.6487142366922107,1,0,1.1276641488763977,1
ENSG00000185187,SIGIRR,0.299665407242264,0.19087399419780904,0.8368439952872468,0.28479863455956816,-0.002092103579057536,1,0.18121574739805912,-0.6058585903933864,1,0.1202527546417051,-1.2062365876770413,0.41035321653763196
ENSG00000174915,PTDSS2,0.10324606468010776,-0.08540036638614001,1,0.10479949754860515,-0.010852774695648382,1,0.12081049826537275,0.29749183501081067,1,0.1414738289902413,0.49761375862670265,0.7029833652553684
ENSG00000255237,AC138230.1,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000023191,RNH1,0.6530523440741776,-0.8974161971568102,0.0004671376965183701,1.149594488376684,0.6413502987375426,0.045237003185505796,1.399388271573901,0.7047482716065392,0.9618258259409241,1.6835385649838714,1.000164403207248,0.12005349724891248
ENSG00000174775,HRAS,0.44949811086339597,-0.0695580215322591,1,0.520797503085053,0.2831762517852374,0.6355192825286621,0.23155345500863111,-0.9561478214666495,1,0.2051370520358499,-1.1503205984233684,0.41305401353806626
ENSG00000161328,LRRC56,0.0033575955993530976,0.4937094080895772,1,0.0015999923289863381,-0.668091176391119,0.9908252306220072,0.010067541522114396,2.7742451187760704,1,0,1.1276641488763977,1
ENSG00000185522,LMNTD2,0.0012590983497574118,0.32378440664726504,1,0.0007999961644931691,0.06887441777508663,1,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000254815,AP006284.1,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000099849,RASSF7,0.03525475379320753,-0.41657177671971546,0.6961857530853681,0.047199773705096974,0.39080251266244836,0.7333947091332107,0.06040524913268638,0.8218631390088098,1,0.035368457247560325,0.06877045982282848,1
ENSG00000247095,MIR210HG,0.013850081847331528,-0.23260894187711934,0.9752135041895227,0.014399930960877043,-0.005126163668690786,1,0.020135083044228792,1.0112843160769192,1,0.02829476579804826,1.2796672423214472,0.48637255574368765
ENSG00000070047,PHRF1,0.04826543674070078,0.11567621131706574,1,0.04079980438915162,-0.2641088656212718,0.9175448692970741,0.08054033217691517,0.9606582430069515,1,0.04951584014658445,0.26141553776522386,1
ENSG00000185507,IRF7,0.029378961494339606,-0.1703246636227771,0.9840204634972701,0.0335998389087131,0.20973695361493583,0.962661972908775,0.03020262456634319,0.3633120178299629,1,0.02829476579804826,0.1765737493573436,1
ENSG00000070031,SCT,0.0016787977996765488,1.6457125015346286,0.8210766104212541,0,-1.253053677112275,0.7671138626307004,0,2.911748642526005,1,0,2.39069855471019,1
ENSG00000069696,DRD4,0.0008393988998382744,-1.0912530926315789,0.8239656839831039,0.0015999923289863381,0.6538369184962427,1,0,2.6487142366922107,1,0.007073691449512065,3.39069855471019,0.4797974302386687
ENSG00000177030,DEAF1,0.14941300417121287,0.5089439217847387,0.2841821867611167,0.10719948604208465,-0.42036402334517486,0.49592760860362994,0.10067541522114395,-0.2813062337548624,1,0.08488429739414478,-0.555600425456563,1
ENSG00000177106,EPS8L2,0.05707912518900266,-0.13277236206984488,0.9771112179413044,0.05599973151452183,-0.10330655760759466,1,0.06040524913268638,0.23367673741336725,1,0.1202527546417051,1.1478420308140271,0.19898334291552916
ENSG00000177042,TMEM80,0.08477928888366572,-0.5027327724972328,0.2865745499943985,0.11919942850948219,0.4335069636166864,0.4403950516375138,0.12081049826537275,0.4027349950381476,1,0.12732644609121715,0.45275952284244214,0.7800141595862464
ENSG00000177156,TALDO1,1.648159739832452,-0.8346684619985678,0.0010234886554453381,2.849586337924668,0.654343145050048,0.032277978382169614,2.7081686694487725,0.33715371366383806,1,3.9046776801306597,0.9021073090472072,0.16067378281885433
ENSG00000177225,GATD1,0.0902353817326145,-0.3642715870379938,0.598464481550432,0.10479949754860515,0.10204128171028515,1,0.16108066435383034,0.7781077584084692,1,0.1839159776873137,0.9636884137652708,0.2833476529074286
ENSG00000255284,AP006621.3,0.06379431638770885,0.026583397662280017,1,0.05279974685654916,-0.3568894880968161,0.7527379984072254,0.08054033217691517,0.5087839755477366,1,0.13440013754072924,1.2080062571940005,0.18702506370096905
ENSG00000184524,CEND1,0.027700163694663056,-0.25398259266968637,0.9087823684299416,0.03839981589567212,0.5961214206399541,0.45850427460464627,0,-1.624304257714205,1,0.007073691449512065,-1.132863401346822,0.6601971632888342
ENSG00000177542,SLC25A22,0.03189715819385443,-0.7844684840047575,0.11645000653310937,0.05279974685654916,0.5958047971248268,0.3657419269068432,0.05033770761057198,0.5518526974396218,1,0.07781060594463271,1.0881357846897592,0.32472180900476744
ENSG00000274897,PANO1,0.01217128404765498,-0.5242124999076845,0.780237230447094,0.01839991178334289,0.6094427991377893,0.670355034123893,0.010067541522114396,0.45231702388870776,1,0.01414738289902413,0.5427016481552407,1
ENSG00000177595,PIDD1,0.04071084664215631,-0.19078876618249296,0.9526716268893722,0.03759981973117894,-0.253053677112276,0.9383465407735475,0.09060787369902956,1.2518240841236272,0.9179025641838943,0.09195798884365684,1.253195030960256,0.25265734260209893
ENSG00000177600,RPLP2,25.63062570711179,0.37157842572572797,0.3802044109248007,21.879895098888174,-0.1408027506827061,0.9383465407735475,12.795845274607396,-0.900426644398884,1,6.493648750652076,-1.8961279045343145,0.041283468558933334
ENSG00000177666,PNPLA2,0.1758540695161185,-0.4377035066530097,0.3295473378254072,0.2303988953740327,0.3160221381934223,0.6227884895777203,0.2013508304422879,0.06566132597968632,1,0.33246349812706705,0.789794510120013,0.31482400415428646
ENSG00000255108,AP006621.1,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000177685,CRACR2B,0.003777295049272235,0.060750000813471594,1,0.003999980822465846,0.33190882360888097,1,0,1.326786141804849,1,0,0.8057360539890341,1
ENSG00000177697,CD151,1.1373855092808618,-0.6926190512942485,0.012259149916744094,1.4847928812993219,0.11545521219605953,0.9481722164539574,3.231680828598721,1.2395693053365686,0.5903121223166768,3.9895619775248043,1.5997051370813737,0.004151368059235715
ENSG00000177700,POLR2L,4.49959780258307,0.017930622333481416,1,4.751177220924931,0.1272369091114669,0.9383465407735475,3.483369366651581,-0.380948254765872,1,2.412128784283614,-0.9233618900571314,0.5467251647661996
ENSG00000214063,TSPAN4,0.8725551563818863,-0.7111626581069834,0.009807272835922599,1.3711934259412917,0.5274650599730124,0.13335937162532358,1.6309417265825321,0.5994113169501349,1,1.7967176281760644,0.7571533756973003,0.27122134266725034
ENSG00000250397,AP006623.1,0.034415354893369256,-0.7274409167079074,0.24283958570491773,0.04639977754060381,0.17015775361226737,0.9682033134670396,0.16108066435383034,2.073212065220121,0.40182623000877304,0.07781060594463271,1.0029684014270823,0.4148766450152981
ENSG00000177830,CHID1,0.3999735757729378,-0.07757815573450166,1,0.4079980438915162,-0.0013804620438144788,1,0.38256657784034703,-0.07431216651612105,1,0.5729690074104773,0.5175095567013651,0.5269848251588397
ENSG00000183020,AP2A2,0.13850081847331527,-0.23034069015129743,0.8239656839831039,0.13759934029282508,-0.1439557810431098,0.9624318261376299,0.18121574739805912,0.36526028961948453,1,0.3678319553746274,1.4154075418822443,0.03796061566236587
ENSG00000078902,TOLLIP,0.15822669261951475,-0.20143601038200076,0.8239656839831039,0.19199907947836056,0.3058067210632984,0.655717879194222,0.11074295674325836,-0.4987733756303454,1,0.1414738289902413,-0.19197213450297568,1
ENSG00000255153,TOLLIP-AS1,0.009653087348140157,-0.7916928107726697,0.4405877624747322,0.019999904112329228,1.1843516351950223,0.13882161222705902,0,-0.38103310670184065,1,0,-0.9020831945176555,0.8719955868746428
ENSG00000174672,BRSK2,0.0012590983497574118,-0.676215593352735,0.9944245080610222,0.0023999884934795073,1.0688744177750866,0.8443790111814697,0,2.426321815355763,1,0,1.9052717275399482,1
ENSG00000182208,MOB2,0.10114756743051208,0.11336462697689376,0.9926216403407555,0.10079951672613931,0.06320566768839386,1,0.08054033217691517,-0.1394300813995577,1,0.035368457247560325,-1.2569997013589282,0.46792479609757764
ENSG00000184545,DUSP8,0.009653087348140157,0.7388219059261099,0.7215712499816556,0.0055999731514521835,-0.5749817719996395,0.8161959635153277,0,0.2336767374133677,1,0.007073691449512065,0.7584303392106779,1
ENSG00000233930,KRTAP5-AS1,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000244242,IFITM10,0.004196994499191372,-0.5387120696027994,0.9307495747857085,0.0063999693159453525,0.6538369184962427,0.8524904016747753,0.010067541522114396,1.9857492239697816,1,0,0.3906985547101902,1
ENSG00000117984,CTSD,0.8805294459303499,-0.2700857621401897,0.6481086549785311,0.8263960379214437,-0.28833724027960167,0.6636593473818126,2.396074882263226,1.3846741179972724,0.41596658377047935,2.206991732247764,1.2841126204609505,0.03313183618272643
ENSG00000130592,LSP1,0.003777295049272235,1.0607500008134716,0.7361769941687537,0.0007999961644931691,-1.3905572008622107,0.5458406917784283,0,1.6487142366922107,1,0.007073691449512065,2.2531950309602555,0.7161699507592695
ENSG00000214026,MRPL23,0.5007014437535308,-0.255528372008234,0.6857956456781662,0.6607968318713576,0.4625553692273442,0.22806799028714944,0.34229641175188946,-0.639152022121518,1,0.219284434934874,-1.2915938167206416,0.321394791893276
ENSG00000167244,IGF2,0.03903204884247976,0.2345170685501783,0.914872641827305,0.03439983507320627,-0.1155501533623422,1,0.010067541522114396,-0.9160703820913145,1,0.035368457247560325,0.18906469354053979,1
ENSG00000240801,AC132217.1,0.00461669394911051,0.908746907368422,0.8239656839831039,0.0015999923289863381,-1.04660279964485,0.7671138626307004,0.010067541522114396,2.426321815355763,1,0,0.8057360539890341,1
ENSG00000099869,IGF2-AS,0.0029378961494339606,-0.8461405947950471,0.8239656839831039,0.004799976986959015,0.5543012449453286,0.9540017355477078,0.010067541522114396,2.326786141804849,1,0.007073691449512065,1.8057360539890341,0.6923823678241714
ENSG00000183734,ASCL2,0.0008393988998382744,0.9087469073684211,0.914872641827305,0,-0.5160880829460694,1,0,3.6487142366922107,1,0,3.1276641488763977,1
ENSG00000064201,TSPAN32,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000238184,CD81-AS1,0.0004196994499191372,0.32378440664726504,1,0,0.06887441777508663,1,0,4.233676737413367,1,0,3.7126266495975537,1
ENSG00000110651,CD81,0.920400893672668,0.26452252883598043,0.6808294105638591,0.6639968165293303,-0.52359161477643,0.18849554096408436,0.6040524913268638,-0.5133055666647549,1,1.7825702452770404,1.1050331743768291,0.07411813322945071
ENSG00000184281,TSSC4,0.24762267545229097,-0.3518443225370431,0.48017539559412276,0.3239984466197335,0.3744607746379327,0.4488023514487431,0.2013508304422879,-0.3991454020863805,1,0.32538980667755496,0.27853081450302475,0.8611920155798236
ENSG00000269821,KCNQ1OT1,0.20943002550964948,-0.2650201603682847,0.754820589512998,0.18159912933994937,-0.43808557094479683,0.46304756648200873,0.7047279065480077,1.7305788839160705,0.2485251721617594,0.551747933061941,1.3779714837841843,0.04298770124243152
ENSG00000129757,CDKN1C,0.0935929773319676,0.6881958328561417,0.13127347330825653,0.05999971233698768,-0.559715015346328,0.3429037793646041,0.040270166088457585,-0.7017830103919218,1,0.04951584014658445,-0.5305473338753979,1
ENSG00000254827,SLC22A18AS,0.005036393399029647,0.4392616240672016,1,0.0031999846579726762,-0.41655240939515625,1,0.010067541522114396,2.1462138961630277,1,0,0.5427016481552407,1
ENSG00000110628,SLC22A18,0.09862937073099724,-0.8159403570193478,0.025251709207612688,0.1295993786478934,0.03822420493490153,1,0.3221613287076607,1.4232024735115847,0.7026208748491004,0.45978994421828423,2.0088279193665466,0.0022827544288835785
ENSG00000181649,PHLDA2,1.091638269239676,-0.7150544688780172,0.00927171357424244,1.9279907564285375,0.8204745761133556,0.0035631036376813498,1.298712856352757,-0.07291081133950872,1,0.9408009627851046,-0.5491174566950012,0.9532358640813634
ENSG00000205531,NAP1L4,0.25349846775115886,-0.17013388141661578,0.8565573812488133,0.27839866524362283,0.10232971496056553,0.9731918413813215,0.2013508304422879,-0.35414541744702954,1,0.4032004126221877,0.6443116499440138,0.42715747388034314
ENSG00000110619,CARS,0.19138294916312656,-0.624800083852185,0.06462705830676936,0.2607987496247731,0.26467430791032553,0.7247339433170753,0.33222887022977504,0.5662520765002381,1,0.5729690074104773,1.397753312244141,0.02857057387882707
ENSG00000021762,OSBPL5,0.04155024554199459,0.060750000813471594,1,0.031999846579726765,-0.4683913409147742,0.701397738801063,0.10067541522114395,1.473939835588503,0.8078468888888249,0.06366322304560858,0.805736053989035,0.6266730942597319
ENSG00000184350,MRGPRE,0.0016787977996765488,-0.35428749846537144,1,0.0015999923289863381,0.06887441777508663,1,0.010067541522114396,3.426321815355763,1,0,1.7126266495975537,1
ENSG00000005801,ZNF195,0.03315625654361184,-0.3315674219652882,0.8239656839831039,0.03279984274421993,-0.1970196421979482,0.9649895493276222,0.09060787369902956,1.5003223967995405,0.8159633166741094,0.08488429739414478,1.390698554710191,0.19502843882605234
ENSG00000167311,ART5,0.011751584597735842,0.48132568363374606,0.8239656839831039,0.007999961644931691,-0.42589027397449275,0.883013181872383,0.010067541522114396,0.9117486425260051,1,0.007073691449512065,0.3906985547101902,1
ENSG00000129749,CHRNA10,0.002098497249595686,0.32378440664726504,1,0.0015999923289863381,0.06887441777508663,1,0,2.233676737413367,1,0,1.7126266495975537,1
ENSG00000110713,NUP98,0.05288213068981129,-0.25738651491151643,0.8239656839831039,0.05599973151452183,-0.019783202045311477,1,0.07047279065480078,0.49220975101222075,1,0.1202527546417051,1.2101263090683703,0.18268834392007066
ENSG00000148985,PGAP2,0.0360941526930458,-0.2556399105324605,0.8650450836370663,0.04159980055364479,0.16743825225867504,0.9859399894923351,0.03020262456634319,0.02422337178441758,1,0.06366322304560858,0.8848076249802332,0.5464705673068603
ENSG00000177105,RHOG,0.27532283914695405,-0.06801009211950282,1,0.3175984773037881,0.2750464866532032,0.6814950281717291,0.14094558130960155,-0.9268670277346358,1,0.13440013754072924,-1.0261411872026385,0.5183610466072133
ENSG00000228661,AC090587.1,0.0016787977996765488,0.6457125015346286,0.9836930574914191,0.0007999961644931691,-0.2530536771122751,1,0,2.6487142366922107,1,0,2.1276641488763977,1
ENSG00000167323,STIM1,0.05875792298867921,0.19654921835115768,0.914872641827305,0.04639977754060381,-0.3613654881474284,0.7501991942780157,0.07047279065480078,0.5194312197472448,1,0.07781060594463271,0.6110886231354908,0.7305115605936437
